STATION_NAME,LAT,LON,Annual,0
WOOMERA-AERODROME,-31.16,136.81,26.9,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,24.57,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,24.76,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,23.48,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,21,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,30.12,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,28.46,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,31.78,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,21.42,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,32.48,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,33.73,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,28.92,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,23.82,217.25179487179483
BRISBANE-AERO,-27.39,153.12,26.55,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,33.32,263.2
BUNDABERG-AERO,-24.91,152.32,27.83,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,34.43,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,14.38,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,12.89,204.5866666666667
CAIRNS-AERO,-16.87,145.75,30.34,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,34.73,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,21.59,199.95948717948724
CAPE-BORDA,-35.75,136.6,19.5,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,16.44,160.00500000000005
CAPE-LEEUWIN,-34.37,115.14,20.76,203.24038461538467
CAPE-MORETON-LIGHTHOUSE,-27.03,153.47,25.13,215.48448717948725
CAPE-OTWAY-LIGHTHOUSE,-38.86,143.51,17.77,179.97923076923078
CARNARVON-AIRPORT,-24.89,113.67,28.58,266.3053846153845
CEDUNA-AMO,-32.13,133.7,25.11,222.31961538461533
CHARLEVILLE-AERO,-26.41,146.26,29.95,248.8498717948718
CHARTERS-TOWERS-AIRPORT,-20.05,146.27,31.21,252.9807692307692
COBAR-MO,-31.48,145.83,26.72,234.0566666666666
COFFS-HARBOUR-MO,-30.31,153.12,24.87,206.5312820512821
CUNDERDIN-AIRFIELD,-31.62,117.22,26.88,239.94205128205127
DALWALLINU-COMPARISON,-30.28,116.66,27.79,244.93717948717946
DARWIN-AIRPORT,-12.42,130.89,33.32,238.56987179487186
DENILIQUIN-AIRPORT-AWS,-35.56,144.95,24.4,217.4278205128206
DUBBO-AIRPORT-AWS,-32.22,148.58,25.3,225.25448717948706
EAST-SALE-AIRPORT,-38.12,147.13,21.2,185.64371794871795
ESPERANCE,-33.83,121.89,22.75,213.71282051282054
EUCLA,-31.68,128.88,23.97,225.51974358974354
FORREST,-30.85,128.11,27.07,233.7058974358974
GABO-ISLAND-LIGHTHOUSE,-37.57,149.92,19.63,180.68423076923068
GAYNDAH-AIRPORT,-25.62,151.62,29.65,227.89756410256413
GEORGETOWN-AIRPORT,-18.3,143.53,34.01,259.6933333333333
GERALDTON-AIRPORT-COMPARISON,-28.8,114.7,27.19,250.28230769230765
GILES-METEOROLOGICAL-OFFICE,-25.03,128.3,31.02,258.4346153846153
GROVE-RESEARCH-STATION,-42.99,147.07,18.81,171.52589743589746
GUNNEDAH-RESOURCE-CENTRE,-31.03,150.27,26.11,222.3760256410257
HALLS-CREEK-AIRPORT,-18.23,127.66,35.55,264.8110256410256
HOBART-ELLERSLIE-ROAD,-42.89,147.33,19.13,171.52589743589746
HORN-ISLAND,-10.58,142.29,31.28,216.56935897435898
INVERELL-RAGLAN-ST,-29.78,151.11,25.09,225.3560256410257
JERVIS-BAY-POINT-PERPENDICULAR-AWS,-35.09,150.8,21.55,189.42051282051278
KALGOORLIE-BOULDER-AIRPORT,-30.78,121.45,27.09,241.76628205128196
KALUMBURU,-14.3,126.65,35.45,253.63692307692304
KATANNING-COMPARISON,-33.69,117.56,23.65,222.14538461538461
KERANG,-35.72,143.92,24.43,217.55320512820515
KYANCUTTA,-33.13,135.56,26.57,219.5358974358975
LARAPUNA-EDDYSTONE-POINT,-40.99,148.35,18.96,180.59461538461534
LAUNCESTON-AIRPORT,-41.55,147.21,19.23,178.14512820512815
LAVERTON-RAAF,-37.86,144.76,21.26,189.6128205128205
LEARMONTH-AIRPORT,-22.24,114.1,32.9,270.81307692307695
LONGREACH-AERO,-23.44,144.28,33.14,259.08641025641026
LOW-HEAD,-41.06,146.79,17.73,175.65153846153848
MACKAY-M.O,-21.12,149.22,27.45,232.23512820512815
MARBLE-BAR,-21.18,119.75,36.45,269.565512820513
MARREE,-29.65,138.06,30.37,253.79653846153846
MEEKATHARRA-AIRPORT,-26.61,118.54,30.57,262.43551282051277
MELBOURNE-REGIONAL-OFFICE,-37.81,144.97,21.79,189.6128205128205
MERREDIN,-31.48,118.28,26.9,239.7682051282051
MILDURA-AIRPORT,-34.24,142.09,25.38,221.93602564102554
MILES-CONSTANCE-STREET,-26.66,150.18,28.48,236.0108974358975
MORAWA-AIRPORT,-29.2,116.02,29.02,249.73423076923078
MOREE-AERO,-29.49,149.85,27.59,236.475
MORUYA-HEADS-PILOT-STATION,-35.91,150.15,21.72,189.42051282051278
MOUNT-GAMBIER-AERO,-37.75,140.77,20.34,189.61551282051283
NHILL-AERODROME,-36.31,141.65,23.76,205.12089743589743
NORMANTON-AIRPORT,-17.69,141.07,34.68,257.7276923076922
NORTH-SHIELDS-PORT-LINCOLN-AWS,-34.6,135.88,21.92,207.30730769230766
NOWRA-RAN-AIR-STATION-AWS,-34.95,150.54,23.27,190.84615384615384
NURIOOTPA-VITICULTURAL,-34.48,139.01,22.33,215.2258974358975
OODNADATTA-AIRPORT,-27.56,135.45,31.72,256.23935897435894
ORBOST,-37.69,148.47,21.13,180.83910256410257
PALMERVILLE,-16,144.08,33.84,241.68166666666664
PERTH-AIRPORT,-31.93,115.98,26.31,235.517435897436
PORT-HEDLAND-AIRPORT,-20.37,118.63,34.45,266.47871794871804
PORT-MACQUARIE-AIRPORT-AWS,-31.43,152.87,24.84,199.05820512820512
RABBIT-FLAT,-20.18,130.01,35.25,267.73141025641024
RICHMOND-POST-OFFICE,-20.73,143.14,33.94,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,24.99,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,19.45,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,29.68,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,22.98,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,25.37,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,24.85,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,28.82,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,23.77,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,28.47,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,33.58,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,30.41,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,29.01,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,30.41,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,36.19,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,23.53,210.08141025641032
WALGETT-AIRPORT-AWS,-30.04,148.12,28.49,235.60051282051282
WANDERING,-32.67,116.67,24.71,226.28371794871796
WEIPA-AERO,-12.68,141.92,33.65,234.94999999999993
WILCANNIA-REID-ST,-31.56,143.37,27.7,240.45653846153846
WILLIAMTOWN-RAAF,-32.79,151.84,24.61,200.36358974358973
WILSONS-PROMONTORY-LIGHTHOUSE,-39.13,146.42,17.68,183.60974358974363
WITTENOOM,-22.24,118.34,34.73,265.6950000000001
WOOMERA-AERODROME,-31.16,136.81,27.29,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,24.91,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,25.32,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,23.99,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,21.52,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,31.2,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,29.1,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,32.68,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,22.01,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,33.51,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,34.67,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,30.21,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,24.49,217.25179487179483
BRISBANE-AERO,-27.39,153.12,27.14,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,34.01,263.2
BUNDABERG-AERO,-24.91,152.32,28.32,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,35.04,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,14.86,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,13.49,204.5866666666667
CAIRNS-AERO,-16.87,145.75,30.74,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,35.5,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,22.2,199.95948717948724
CAPE-BORDA,-35.75,136.6,19.91,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,16.95,160.00500000000005
CAPE-LEEUWIN,-34.37,115.14,21.28,203.24038461538467
CAPE-MORETON-LIGHTHOUSE,-27.03,153.47,25.66,215.48448717948725
CAPE-OTWAY-LIGHTHOUSE,-38.86,143.51,18.23,179.97923076923078
CARNARVON-AIRPORT,-24.89,113.67,29.14,266.3053846153845
CEDUNA-AMO,-32.13,133.7,25.67,222.31961538461533
CHARLEVILLE-AERO,-26.41,146.26,30.95,248.8498717948718
CHARTERS-TOWERS-AIRPORT,-20.05,146.27,31.75,252.9807692307692
COBAR-MO,-31.48,145.83,27.75,234.0566666666666
COFFS-HARBOUR-MO,-30.31,153.12,25.45,206.5312820512821
CUNDERDIN-AIRFIELD,-31.62,117.22,27.66,239.94205128205127
DALWALLINU-COMPARISON,-30.28,116.66,28.52,244.93717948717946
DARWIN-AIRPORT,-12.42,130.89,33.81,238.56987179487186
DENILIQUIN-AIRPORT-AWS,-35.56,144.95,25.14,217.4278205128206
DUBBO-AIRPORT-AWS,-32.22,148.58,26.16,225.25448717948706
EAST-SALE-AIRPORT,-38.12,147.13,21.78,185.64371794871795
ESPERANCE,-33.83,121.89,23.25,213.71282051282054
EUCLA,-31.68,128.88,24.4,225.51974358974354
FORREST,-30.85,128.11,27.49,233.7058974358974
GABO-ISLAND-LIGHTHOUSE,-37.57,149.92,20.14,180.68423076923068
GAYNDAH-AIRPORT,-25.62,151.62,30.24,227.89756410256413
GEORGETOWN-AIRPORT,-18.3,143.53,34.47,259.6933333333333
GERALDTON-AIRPORT-COMPARISON,-28.8,114.7,27.82,250.28230769230765
GILES-METEOROLOGICAL-OFFICE,-25.03,128.3,31.89,258.4346153846153
GROVE-RESEARCH-STATION,-42.99,147.07,19.32,171.52589743589746
GUNNEDAH-RESOURCE-CENTRE,-31.03,150.27,26.8,222.3760256410257
HALLS-CREEK-AIRPORT,-18.23,127.66,36.07,264.8110256410256
HOBART-ELLERSLIE-ROAD,-42.89,147.33,19.64,171.52589743589746
HORN-ISLAND,-10.58,142.29,31.74,216.56935897435898
INVERELL-RAGLAN-ST,-29.78,151.11,25.91,225.3560256410257
JERVIS-BAY-POINT-PERPENDICULAR-AWS,-35.09,150.8,22.09,189.42051282051278
KALGOORLIE-BOULDER-AIRPORT,-30.78,121.45,27.56,241.76628205128196
KALUMBURU,-14.3,126.65,35.9,253.63692307692304
KATANNING-COMPARISON,-33.69,117.56,24.33,222.14538461538461
KERANG,-35.72,143.92,25.13,217.55320512820515
KYANCUTTA,-33.13,135.56,27.19,219.5358974358975
LARAPUNA-EDDYSTONE-POINT,-40.99,148.35,19.47,180.59461538461534
LAUNCESTON-AIRPORT,-41.55,147.21,19.74,178.14512820512815
LAVERTON-RAAF,-37.86,144.76,21.88,189.6128205128205
LEARMONTH-AIRPORT,-22.24,114.1,33.49,270.81307692307695
LONGREACH-AERO,-23.44,144.28,34.08,259.08641025641026
LOW-HEAD,-41.06,146.79,18.25,175.65153846153848
MACKAY-M.O,-21.12,149.22,28.18,232.23512820512815
MARBLE-BAR,-21.18,119.75,37.47,269.565512820513
MARREE,-29.65,138.06,31.5,253.79653846153846
MEEKATHARRA-AIRPORT,-26.61,118.54,31.39,262.43551282051277
MELBOURNE-REGIONAL-OFFICE,-37.81,144.97,22.42,189.6128205128205
MERREDIN,-31.48,118.28,27.61,239.7682051282051
MILDURA-AIRPORT,-34.24,142.09,26.1,221.93602564102554
MILES-CONSTANCE-STREET,-26.66,150.18,29.25,236.0108974358975
MORAWA-AIRPORT,-29.2,116.02,29.74,249.73423076923078
MOREE-AERO,-29.49,149.85,28.45,236.475
MORUYA-HEADS-PILOT-STATION,-35.91,150.15,22.26,189.42051282051278
MOUNT-GAMBIER-AERO,-37.75,140.77,20.77,189.61551282051283
NHILL-AERODROME,-36.31,141.65,24.33,205.12089743589743
NORMANTON-AIRPORT,-17.69,141.07,35.26,257.7276923076922
NORTH-SHIELDS-PORT-LINCOLN-AWS,-34.6,135.88,22.38,207.30730769230766
NOWRA-RAN-AIR-STATION-AWS,-34.95,150.54,23.84,190.84615384615384
NURIOOTPA-VITICULTURAL,-34.48,139.01,22.91,215.2258974358975
OODNADATTA-AIRPORT,-27.56,135.45,32.78,256.23935897435894
ORBOST,-37.69,148.47,21.65,180.83910256410257
PALMERVILLE,-16,144.08,34.39,241.68166666666664
PERTH-AIRPORT,-31.93,115.98,27.06,235.517435897436
PORT-HEDLAND-AIRPORT,-20.37,118.63,35.3,266.47871794871804
PORT-MACQUARIE-AIRPORT-AWS,-31.43,152.87,25.42,199.05820512820512
RABBIT-FLAT,-20.18,130.01,36.02,267.73141025641024
RICHMOND-POST-OFFICE,-20.73,143.14,34.6,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,25.58,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,19.88,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,30.25,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,23.63,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,26.03,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,25.49,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,29.8,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,24.33,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,29.28,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,34.31,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,31.68,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,30.09,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,30.97,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,36.68,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,24.18,210.08141025641032
WALGETT-AIRPORT-AWS,-30.04,148.12,29.7,235.60051282051282
WANDERING,-32.67,116.67,25.45,226.28371794871796
WEIPA-AERO,-12.68,141.92,34.16,234.94999999999993
WILCANNIA-REID-ST,-31.56,143.37,28.82,240.45653846153846
WILLIAMTOWN-RAAF,-32.79,151.84,25.19,200.36358974358973
WILSONS-PROMONTORY-LIGHTHOUSE,-39.13,146.42,18.16,183.60974358974363
WITTENOOM,-22.24,118.34,35.84,265.6950000000001
WOOMERA-AERODROME,-31.16,136.81,28.19,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,25.57,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,25.87,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,24.87,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,22.14,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,31.64,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,29.89,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,33.53,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,22.94,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,34.1,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,35.26,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,30.81,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,25.07,217.25179487179483
BRISBANE-AERO,-27.39,153.12,27.83,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,34.57,263.2
BUNDABERG-AERO,-24.91,152.32,29.04,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,35.81,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,15.71,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,14.37,204.5866666666667
CAIRNS-AERO,-16.87,145.75,31.37,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,36.06,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,23.03,199.95948717948724
CAPE-BORDA,-35.75,136.6,20.77,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,17.81,160.00500000000005
CAPE-LEEUWIN,-34.37,115.14,21.76,203.24038461538467
CAPE-MORETON-LIGHTHOUSE,-27.03,153.47,26.33,215.48448717948725
CAPE-OTWAY-LIGHTHOUSE,-38.86,143.51,19.06,179.97923076923078
CARNARVON-AIRPORT,-24.89,113.67,29.38,266.3053846153845
CEDUNA-AMO,-32.13,133.7,26.5,222.31961538461533
CHARLEVILLE-AERO,-26.41,146.26,31.62,248.8498717948718
CHARTERS-TOWERS-AIRPORT,-20.05,146.27,32.66,252.9807692307692
COBAR-MO,-31.48,145.83,28.57,234.0566666666666
COFFS-HARBOUR-MO,-30.31,153.12,26.17,206.5312820512821
CUNDERDIN-AIRFIELD,-31.62,117.22,28.44,239.94205128205127
DALWALLINU-COMPARISON,-30.28,116.66,29.28,244.93717948717946
DARWIN-AIRPORT,-12.42,130.89,34.56,238.56987179487186
DENILIQUIN-AIRPORT-AWS,-35.56,144.95,25.99,217.4278205128206
DUBBO-AIRPORT-AWS,-32.22,148.58,27.08,225.25448717948706
EAST-SALE-AIRPORT,-38.12,147.13,22.58,185.64371794871795
ESPERANCE,-33.83,121.89,23.92,213.71282051282054
EUCLA,-31.68,128.88,25.2,225.51974358974354
FORREST,-30.85,128.11,28.34,233.7058974358974
GABO-ISLAND-LIGHTHOUSE,-37.57,149.92,20.9,180.68423076923068
GAYNDAH-AIRPORT,-25.62,151.62,31.11,227.89756410256413
GEORGETOWN-AIRPORT,-18.3,143.53,35.35,259.6933333333333
GERALDTON-AIRPORT-COMPARISON,-28.8,114.7,28.18,250.28230769230765
GILES-METEOROLOGICAL-OFFICE,-25.03,128.3,32.53,258.4346153846153
GROVE-RESEARCH-STATION,-42.99,147.07,20.17,171.52589743589746
GUNNEDAH-RESOURCE-CENTRE,-31.03,150.27,27.58,222.3760256410257
HALLS-CREEK-AIRPORT,-18.23,127.66,37.04,264.8110256410256
HOBART-ELLERSLIE-ROAD,-42.89,147.33,20.5,171.52589743589746
HORN-ISLAND,-10.58,142.29,32.4,216.56935897435898
INVERELL-RAGLAN-ST,-29.78,151.11,26.64,225.3560256410257
JERVIS-BAY-POINT-PERPENDICULAR-AWS,-35.09,150.8,22.83,189.42051282051278
KALGOORLIE-BOULDER-AIRPORT,-30.78,121.45,28.59,241.76628205128196
KALUMBURU,-14.3,126.65,36.67,253.63692307692304
KATANNING-COMPARISON,-33.69,117.56,25.02,222.14538461538461
KERANG,-35.72,143.92,25.94,217.55320512820515
KYANCUTTA,-33.13,135.56,28.08,219.5358974358975
LARAPUNA-EDDYSTONE-POINT,-40.99,148.35,20.27,180.59461538461534
LAUNCESTON-AIRPORT,-41.55,147.21,20.52,178.14512820512815
LAVERTON-RAAF,-37.86,144.76,22.6,189.6128205128205
LEARMONTH-AIRPORT,-22.24,114.1,34.03,270.81307692307695
LONGREACH-AERO,-23.44,144.28,34.84,259.08641025641026
LOW-HEAD,-41.06,146.79,19.03,175.65153846153848
MACKAY-M.O,-21.12,149.22,29.09,232.23512820512815
MARBLE-BAR,-21.18,119.75,38.04,269.565512820513
MARREE,-29.65,138.06,32.11,253.79653846153846
MEEKATHARRA-AIRPORT,-26.61,118.54,32.26,262.43551282051277
MELBOURNE-REGIONAL-OFFICE,-37.81,144.97,23.15,189.6128205128205
MERREDIN,-31.48,118.28,28.46,239.7682051282051
MILDURA-AIRPORT,-34.24,142.09,26.92,221.93602564102554
MILES-CONSTANCE-STREET,-26.66,150.18,30.12,236.0108974358975
MORAWA-AIRPORT,-29.2,116.02,30.4,249.73423076923078
MOREE-AERO,-29.49,149.85,29.16,236.475
MORUYA-HEADS-PILOT-STATION,-35.91,150.15,23,189.42051282051278
MOUNT-GAMBIER-AERO,-37.75,140.77,21.65,189.61551282051283
NHILL-AERODROME,-36.31,141.65,25.09,205.12089743589743
NORMANTON-AIRPORT,-17.69,141.07,36.11,257.7276923076922
NORTH-SHIELDS-PORT-LINCOLN-AWS,-34.6,135.88,23.27,207.30730769230766
NOWRA-RAN-AIR-STATION-AWS,-34.95,150.54,24.61,190.84615384615384
NURIOOTPA-VITICULTURAL,-34.48,139.01,23.79,215.2258974358975
OODNADATTA-AIRPORT,-27.56,135.45,33.37,256.23935897435894
ORBOST,-37.69,148.47,22.48,180.83910256410257
PALMERVILLE,-16,144.08,35.16,241.68166666666664
PERTH-AIRPORT,-31.93,115.98,27.65,235.517435897436
PORT-HEDLAND-AIRPORT,-20.37,118.63,35.79,266.47871794871804
PORT-MACQUARIE-AIRPORT-AWS,-31.43,152.87,26.11,199.05820512820512
RABBIT-FLAT,-20.18,130.01,36.81,267.73141025641024
RICHMOND-POST-OFFICE,-20.73,143.14,35.43,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,26.34,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,20.73,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,31.11,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,24.5,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,26.86,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,26.37,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,30.47,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,25.07,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,30.05,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,35.03,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,32.13,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,30.8,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,31.69,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,37.47,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,25.11,210.08141025641032
WALGETT-AIRPORT-AWS,-30.04,148.12,30.27,235.60051282051282
WANDERING,-32.67,116.67,26.1,226.28371794871796
WEIPA-AERO,-12.68,141.92,34.86,234.94999999999993
WILCANNIA-REID-ST,-31.56,143.37,29.5,240.45653846153846
WILLIAMTOWN-RAAF,-32.79,151.84,25.92,200.36358974358973
WILSONS-PROMONTORY-LIGHTHOUSE,-39.13,146.42,19,183.60974358974363
WITTENOOM,-22.24,118.34,36.36,265.6950000000001
WOOMERA-AERODROME,-31.16,136.81,28.93,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,26.56,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,26.57,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,22.9,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,20.27,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,30.32,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,27.88,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,31.86,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,21.07,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,32.04,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,33.71,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,29.18,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,22.9,217.25179487179483
BRISBANE-AERO,-27.39,153.12,25.93,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,33.14,263.2
BUNDABERG-AERO,-24.91,152.32,27.44,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,34.08,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,13.68,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,12.37,204.5866666666667
CAIRNS-AERO,-16.87,145.75,29.97,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,34.76,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,21.11,199.95948717948724
CAPE-BORDA,-35.75,136.6,18.81,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,15.79,160.00500000000005
CAPE-LEEUWIN,-34.37,115.14,20.01,203.24038461538467
CAPE-MORETON-LIGHTHOUSE,-27.03,153.47,24.46,215.48448717948725
CAPE-OTWAY-LIGHTHOUSE,-38.86,143.51,17.04,179.97923076923078
CARNARVON-AIRPORT,-24.89,113.67,28.41,266.3053846153845
CEDUNA-AMO,-32.13,133.7,24.5,222.31961538461533
CHARLEVILLE-AERO,-26.41,146.26,30.13,248.8498717948718
CHARTERS-TOWERS-AIRPORT,-20.05,146.27,31.14,252.9807692307692
COBAR-MO,-31.48,145.83,26.89,234.0566666666666
COFFS-HARBOUR-MO,-30.31,153.12,24.15,206.5312820512821
CUNDERDIN-AIRFIELD,-31.62,117.22,26.04,239.94205128205127
DALWALLINU-COMPARISON,-30.28,116.66,27.03,244.93717948717946
DARWIN-AIRPORT,-12.42,130.89,32.9,238.56987179487186
DENILIQUIN-AIRPORT-AWS,-35.56,144.95,23.9,217.4278205128206
DUBBO-AIRPORT-AWS,-32.22,148.58,25.31,225.25448717948706
EAST-SALE-AIRPORT,-38.12,147.13,20.43,185.64371794871795
ESPERANCE,-33.83,121.89,22.04,213.71282051282054
EUCLA,-31.68,128.88,23.32,225.51974358974354
FORREST,-30.85,128.11,26.25,233.7058974358974
GABO-ISLAND-LIGHTHOUSE,-37.57,149.92,19.11,180.68423076923068
GAYNDAH-AIRPORT,-25.62,151.62,29.35,227.89756410256413
GEORGETOWN-AIRPORT,-18.3,143.53,33.9,259.6933333333333
GERALDTON-AIRPORT-COMPARISON,-28.8,114.7,26.67,250.28230769230765
GILES-METEOROLOGICAL-OFFICE,-25.03,128.3,30.74,258.4346153846153
GROVE-RESEARCH-STATION,-42.99,147.07,18.11,171.52589743589746
GUNNEDAH-RESOURCE-CENTRE,-31.03,150.27,25.75,222.3760256410257
HALLS-CREEK-AIRPORT,-18.23,127.66,35.23,264.8110256410256
HOBART-ELLERSLIE-ROAD,-42.89,147.33,18.41,171.52589743589746
HORN-ISLAND,-10.58,142.29,30.83,216.56935897435898
